tracking_id	locus	nearest_ref_id	class_code	transcript_length	R1L1Kidney	R1L2Liver	R1L3Kidney	R1L4Liver	R1L6Liver	R1L7Kidney	R1L8Liver	R2L1Liver	R2L2Kidney	R2L3Liver	R2L4Kidney	R2L6Kidney	R2L7Liver	R2L8Kidney
TC_1316	chr1:93207749-93207851	ENSG00000202278	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1317	chr1:93212973-93213268	ENSG00000211320	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1318	chr1:93222230-93222510	ENSG00000203266	NOVEL		0	1	0	1	1	0	1	0	0	0	0	0	2	0
TC_1319	chr1:93248391-93248496	ENSG00000199229	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1320	chr1:93264397-93264576	ENSG00000211326	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1321	chr1:93265026-93265148	ENSG00000211327	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1322	chr1:93265557-93265651	ENSG00000212218	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1323	chr1:93317431-93375571	ENSG00000143033	KNOWN		50	32	60	24	34	44	28	12	56	20	40	54	26	56
TC_1324	chr1:93390018-93418834	ENSG00000117500	KNOWN		255	236	275	222	209	231	215	148	252	218	180	307	177	170
TC_1325	chr1:93418508-93516875	ENSG00000122483	KNOWN		15	30	14	27	43	11	33	32	21	39	5	14	21	11
TC_1326	chr1:93584066-93600732	ENSG00000117505	KNOWN		87	32	70	31	30	84	34	30	76	30	66	68	19	56
TC_1327	chr1:93623856-93623960	ENSG00000207379	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	1	0
TC_1328	chr1:93686246-93792806	ENSG00000137942	KNOWN		328	44	372	55	49	296	58	38	332	48	256	382	40	262
TC_1329	chr1:93726478-93726597	ENSG00000212601	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1330	chr1:93799936-94085294	ENSG00000137936	KNOWN		95	29	96	32	40	89	32	28	114	35	102	100	24	103
TC_1331	chr1:94084976-94085055	ENSG00000211575	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1332	chr1:94107853-94117331	ENSG00000067334	KNOWN		92	77	109	63	65	107	55	36	123	76	74	116	56	77
TC_1333	chr1:94125178-94147600	ENSG00000023909	KNOWN		32	61	49	64	52	43	53	53	44	61	31	39	45	31
TC_1334	chr1:94160129-94160199	ENSG00000211343	NOVEL		0	1	0	0	0	0	0	0	0	0	0	0	0	0
TC_1335	chr1:94160200-94160257	ENSG00000211348	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1336	chr1:94160259-94160324	ENSG00000211352	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1337	chr1:94162452-94162515	ENSG00000211354	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1338	chr1:94172098-94172161	ENSG00000211355	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1339	chr1:94172259-94172326	ENSG00000211359	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1340	chr1:94172334-94172401	ENSG00000211361	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1341	chr1:94230981-94359298	ENSG00000198691	KNOWN		79	0	88	2	1	78	1	4	61	1	74	80	3	63
TC_1342	chr1:94389564-94389663	ENSG00000211364	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1343	chr1:94410482-94475777	ENSG00000137962	KNOWN		208	103	200	85	88	178	84	72	204	88	144	197	60	150
TC_1344	chr1:94540182-94541169	ENSG00000178596	NOVEL		1	0	0	0	0	1	0	0	1	0	1	0	0	0
TC_1345	chr1:94656599-94756670	ENSG00000117528	KNOWN		183	315	199	353	369	206	304	229	215	350	147	187	253	160
TC_1346	chr1:94767461-94779903	ENSG00000117525	KNOWN		83	20	98	24	22	86	26	19	112	19	65	124	24	64
TC_1347	chr1:95058523-95133389	ENSG00000143036	KNOWN		143	14	149	12	18	144	12	13	145	20	98	152	7	99
TC_1348	chr1:95135097-95165294	ENSG00000117519	KNOWN		699	230	749	256	217	702	232	178	789	236	589	754	162	562
TC_1349	chr1:95220887-95311071	ENSG00000172339	KNOWN		15	11	20	25	18	14	14	7	26	15	14	16	20	17
TC_1350	chr1:95355572-95431462	ENSG00000152078	KNOWN		10	131	6	153	135	21	120	95	4	119	7	13	73	7
TC_1351	chr1:95363657-95363753	ENSG00000206679	NOVEL		0	2	0	2	1	0	1	1	0	2	0	0	1	0
TC_1352	chr1:95472355-95485361	ENSG00000122481	KNOWN		33	54	42	48	52	25	44	40	28	43	20	28	34	16
TC_1353	chr1:95743120-95743207	ENSG00000216037	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1354	chr1:96224552-96224635	ENSG00000216161	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1355	chr1:96464045-96464204	ENSG00000200800	NOVEL		0	0	0	0	0	0	0	0	0	2	0	0	0	0
TC_1356	chr1:96821356-96821670	ENSG00000211377	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1357	chr1:96917018-96935139	ENSG00000137970	KNOWN		1	0	1	1	0	0	0	0	1	1	1	2	2	2
TC_1358	chr1:96934103-96934320	ENSG00000211383	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1359	chr1:96959927-97052937	ENSG00000117569	KNOWN		42	29	53	25	38	45	25	24	57	28	34	60	13	30
TC_1360	chr1:97140843-97140936	ENSG00000212039	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1361	chr1:97315890-98159203	ENSG00000188641	KNOWN		34	90	30	86	90	40	78	63	44	86	41	48	71	30
TC_1362	chr1:98284214-98284315	ENSG00000207958	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1363	chr1:98899801-98998642	ENSG00000162627	KNOWN		47	15	31	22	13	39	15	17	42	24	29	55	15	32
TC_1364	chr1:99128391-99243037	ENSG00000117598	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	1	0
TC_1365	chr1:99502436-99547734	ENSG00000117600	KNOWN		1	0	0	1	0	1	1	1	2	0	0	1	0	0
TC_1366	chr1:99884186-99932823	ENSG00000099260	KNOWN		26	152	41	144	145	39	136	101	29	140	34	43	102	36
TC_1367	chr1:99946847-100003937	ENSG00000156869	KNOWN		6	37	9	36	36	7	33	20	11	36	6	6	24	10
TC_1368	chr1:100022883-100023029	ENSG00000201491	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1369	chr1:100029806-100029895	ENSG00000202254	NOVEL		0	0	0	0	0	0	0	1	0	0	0	0	2	0
TC_1370	chr1:100088228-100162167	ENSG00000162688	KNOWN		137	324	139	316	334	146	313	197	126	326	96	179	238	108
TC_1371	chr1:100208128-100261594	ENSG00000117620	KNOWN		53	40	43	42	50	41	28	22	30	39	28	42	33	20
TC_1372	chr1:100217083-100217185	ENSG00000212248	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1373	chr1:100238781-100238883	ENSG00000202259	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1374	chr1:100276377-100321515	ENSG00000156875	KNOWN		147	68	178	57	86	155	63	49	151	69	128	153	52	100
TC_1375	chr1:100321692-100371099	ENSG00000156876	KNOWN		14	5	5	10	6	11	10	5	12	13	6	12	4	14
TC_1376	chr1:100371294-100388632	ENSG00000122435	KNOWN		8	2	8	5	2	7	4	3	4	3	5	6	0	6
TC_1377	chr1:100386997-100416359	ENSG00000122477	KNOWN		11	8	4	5	6	9	5	3	4	7	4	8	2	6
TC_1378	chr1:100425072-100487997	ENSG00000137992	KNOWN		120	122	152	136	122	160	127	83	140	134	111	147	104	106
TC_1379	chr1:100487234-100487461	ENSG00000212666	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	1	0
TC_1380	chr1:100504351-100529915	ENSG00000137996	KNOWN		106	36	118	32	51	115	43	22	105	39	83	121	32	93
TC_1381	chr1:100519385-100519452	ENSG00000207750	KNOWN		0	0	0	0	0	0	1	0	0	0	0	0	0	0
TC_1382	chr1:100569944-100570760	ENSG00000215871	NOVEL		2	2	3	1	2	3	1	3	2	3	7	2	1	4
TC_1383	chr1:100590635-100758420	ENSG00000079335	KNOWN		84	2	74	4	4	70	4	4	100	6	68	86	2	60
TC_1384	chr1:100616826-100616919	ENSG00000216067	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1385	chr1:100776316-100780171	ENSG00000181656	KNOWN		2	28	0	29	31	2	29	25	0	28	0	2	20	2
TC_1386	chr1:100824790-100825596	ENSG00000213421	NOVEL		2	0	0	0	0	1	0	0	1	0	1	0	1	2
TC_1387	chr1:100957885-100977185	ENSG00000162692	KNOWN		204	32	238	32	34	206	36	24	238	38	178	234	19	169
TC_1388	chr1:101110531-101134142	ENSG00000162694	KNOWN		66	54	69	59	52	58	38	33	70	56	52	58	36	43
TC_1389	chr1:101134220-101217580	ENSG00000162695	KNOWN		34	44	34	44	44	32	41	36	30	33	30	33	26	18
TC_1390	chr1:101227773-101263950	ENSG00000117543	KNOWN		43	40	34	33	37	45	28	19	30	30	28	54	26	31
TC_1391	chr1:101371297-101371483	ENSG00000212577	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1392	chr1:101466810-101466909	ENSG00000211427	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1393	chr1:101475043-101479657	ENSG00000170989	KNOWN		56	30	59	21	20	70	20	17	103	35	72	74	23	60
TC_1394	chr1:101509019-101509512	ENSG00000173810	NOVEL		1	0	1	0	1	0	0	0	0	1	0	2	0	0
TC_1395	chr1:102024480-102026647	ENSG00000183298	NOVEL		0	1	0	2	1	1	0	0	1	0	1	0	0	1
TC_1396	chr1:102040721-102235136	ENSG00000118733	KNOWN		1	0	0	0	0	2	0	0	2	0	0	1	0	0
TC_1397	chr1:102097995-102098067	ENSG00000211434	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1398	chr1:102110155-102132887	ENSG00000162699	KNOWN		1	0	0	0	0	0	0	0	0	1	0	0	0	0
TC_1399	chr1:103114611-103346640	ENSG00000060718	KNOWN		1	3	2	2	0	0	1	0	3	0	2	6	0	2
TC_1400	chr1:103841281-103843129	ENSG00000185946	KNOWN		10	5	5	1	2	7	0	3	14	2	10	13	3	7
TC_1401	chr1:103898845-103923670	ENSG00000197839	KNOWN		86	26	84	35	34	68	30	30	67	30	55	72	19	51
TC_1402	chr1:103960956-103969925	ENSG00000196318	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1403	chr1:103999825-104102834	ENSG00000051415	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1404	chr1:104031560-104040599	ENSG00000174876	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1405	chr1:104094038-104102834	ENSG00000187733	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1406	chr1:104417155-104417682	ENSG00000215869	NOVEL		1	0	1	0	0	2	1	1	1	0	3	1	0	2
TC_1407	chr1:107147729-107147797	ENSG00000211438	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1408	chr1:107148473-107148540	ENSG00000211443	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1409	chr1:107148546-107148612	ENSG00000209237	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1410	chr1:107400824-107403439	ENSG00000198890	KNOWN		71	12	75	20	17	69	12	12	90	16	60	74	13	65
TC_1411	chr1:107484152-107827603	ENSG00000162631	KNOWN		218	0	224	0	1	218	0	0	202	2	185	228	1	171
TC_1412	chr1:107914984-107915075	ENSG00000211552	NOVEL		2155	1212	1835	1116	979	1367	851	1794	2626	1528	3005	2678	1840	2843
TC_1413	chr1:107915307-108309068	ENSG00000134215	KNOWN		521	14	526	10	15	514	7	10	476	7	394	559	12	400
TC_1414	chr1:108478972-108544392	ENSG00000085491	KNOWN		98	7	92	7	10	80	9	8	96	22	59	98	10	69
TC_1415	chr1:108566610-108588196	ENSG00000186086	KNOWN		0	0	1	0	0	0	0	0	2	0	0	0	0	0
TC_1416	chr1:108719983-108754952	ENSG00000188740	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1417	chr1:108794714-108814783	ENSG00000196427	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1418	chr1:108904622-108983472	ENSG00000162636	KNOWN		17	17	19	21	24	24	18	16	16	19	13	22	10	8
TC_1419	chr1:108992440-109019338	ENSG00000162639	KNOWN		10	6	2	6	6	3	2	4	8	8	3	9	4	1
TC_1420	chr1:109036469-109056124	ENSG00000134186	KNOWN		116	130	125	158	140	120	136	104	120	144	85	114	116	86
TC_1421	chr1:109061922-109086888	ENSG00000143107	KNOWN		0	1	0	1	1	0	1	0	0	2	0	0	0	0
TC_1422	chr1:109090808-109153662	ENSG00000116266	KNOWN		109	71	139	60	63	138	56	49	139	69	120	130	44	102
TC_1423	chr1:109160055-109201239	ENSG00000162641	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1424	chr1:109201362-109202667	ENSG00000203897	KNOWN		0	0	0	1	1	0	0	0	0	0	0	0	0	0
TC_1425	chr1:109221350-109274541	ENSG00000121957	KNOWN		31	16	43	17	16	33	13	14	34	17	30	43	13	33
TC_1426	chr1:109273653-109307634	ENSG00000121940	KNOWN		97	51	71	48	55	78	55	51	80	53	55	87	59	63
TC_1427	chr1:109314359-109386258	ENSG00000085433	KNOWN		38	18	33	11	24	34	10	11	35	13	29	50	3	28
TC_1428	chr1:109336399-109337022	ENSG00000212664	KNOWN		0	0	1	0	0	0	0	0	0	0	1	1	0	0
TC_1429	chr1:109336468-109336866	ENSG00000196075	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1430	chr1:109408521-109420147	ENSG00000197780	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	1	2
TC_1431	chr1:109432406-109441076	ENSG00000162647	KNOWN		0	1	0	0	0	0	1	0	0	2	0	0	0	0
TC_1432	chr1:109450117-109457976	ENSG00000179902	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1433	chr1:109458056-109550924	ENSG00000116299	KNOWN		0	0	0	0	0	2	0	0	2	1	0	3	0	0
TC_1434	chr1:109551939-109551988	ENSG00000212202	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1435	chr1:109558063-109582308	ENSG00000031698	KNOWN		178	120	190	144	107	196	128	113	214	134	180	235	116	177
TC_1436	chr1:109594164-109619895	ENSG00000143126	KNOWN		137	38	144	33	30	122	39	34	139	39	122	159	35	143
TC_1437	chr1:109623699-109651186	ENSG00000134222	KNOWN		4	8	3	8	8	4	6	7	2	6	4	3	6	2
TC_1438	chr1:109653715-109742086	ENSG00000134243	KNOWN		919	86	875	93	77	849	75	82	883	94	778	937	77	712
TC_1439	chr1:109745997-109770589	ENSG00000143106	KNOWN		111	101	119	92	92	115	79	72	109	102	86	89	87	83
TC_1440	chr1:109810623-109826287	ENSG00000143028	KNOWN		86	30	84	32	40	78	38	28	72	36	92	87	48	62
TC_1441	chr1:109828084-109836949	ENSG00000162650	KNOWN		16	5	10	4	9	12	6	7	13	12	13	23	6	17
TC_1442	chr1:109838244-109844585	ENSG00000174151	KNOWN		68	20	54	16	12	53	13	12	55	11	42	73	18	38
TC_1443	chr1:109850970-109853883	ENSG00000181754	KNOWN		22	7	20	4	6	14	6	6	17	7	24	20	5	10
TC_1444	chr1:109884032-109889981	ENSG00000156097	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	0	0
TC_1445	chr1:109892824-109938498	ENSG00000065135	KNOWN		146	129	139	107	111	127	97	68	152	126	107	172	98	104
TC_1446	chr1:109935679-109935785	ENSG00000206832	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	1	0
TC_1447	chr1:109943036-109943116	ENSG00000207709	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1448	chr1:109947413-109957228	ENSG00000134183	KNOWN		1	0	1	1	1	2	1	0	1	1	2	0	0	0
TC_1449	chr1:109963982-109976198	ENSG00000116337	KNOWN		56	49	45	56	41	55	50	47	75	55	58	49	55	55
TC_1450	chr1:110000226-110009647	ENSG00000168765	KNOWN		59	16	58	18	18	59	12	20	84	16	60	73	20	64
TC_1451	chr1:110012194-110053694	ENSG00000188756	KNOWN		70	16	58	11	15	51	17	14	55	7	55	56	8	68
TC_1452	chr1:110012194-110053694	ENSG00000213366	KNOWN		70	16	58	11	15	49	16	13	54	6	55	56	8	68
TC_1453	chr1:110031965-110037890	ENSG00000134184	KNOWN		0	0	0	0	0	2	0	0	0	0	1	1	0	0
TC_1454	chr1:110056388-110062411	ENSG00000134201	KNOWN		15	7	14	3	9	8	3	6	9	11	9	10	7	14
TC_1455	chr1:110078077-110085183	ENSG00000134202	KNOWN		251	13	272	14	8	265	16	19	288	24	256	304	14	218
TC_1456	chr1:110094225-110108093	ENSG00000198758	KNOWN		0	0	1	0	0	2	0	0	0	0	1	0	0	0
TC_1457	chr1:110111549-110111760	ENSG00000213353	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1458	chr1:110254980-110273884	ENSG00000184371	KNOWN		25	26	13	23	28	20	30	30	20	33	19	24	34	26
TC_1459	chr1:110328831-110374500	ENSG00000168710	KNOWN		457	125	467	109	114	447	89	93	475	106	395	468	86	369
TC_1460	chr1:110375722-110398784	ENSG00000143093	KNOWN		54	42	58	37	43	62	32	32	58	35	60	69	28	58
TC_1461	chr1:110404520-110414845	ENSG00000156150	KNOWN		4	2	4	1	3	4	2	1	3	2	5	4	0	3
TC_1462	chr1:110456585-110458092	ENSG00000186150	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1463	chr1:110494631-110546347	ENSG00000197106	KNOWN		41	4	42	0	0	33	0	0	62	0	40	56	2	53
TC_1464	chr1:110555588-110578188	ENSG00000116396	KNOWN		58	8	63	6	4	53	2	1	70	4	69	76	3	68
TC_1465	chr1:110616629-110616752	ENSG00000200536	NOVEL		0	0	0	0	0	1	0	0	1	0	0	0	0	0
TC_1466	chr1:110678039-110690818	ENSG00000162775	KNOWN		8	18	20	27	16	15	21	26	15	22	10	13	15	15
TC_1467	chr1:110689127-110689303	ENSG00000180441	KNOWN		0	1	0	1	2	0	1	0	0	1	0	0	0	0
TC_1468	chr1:110707028-110735171	ENSG00000168679	KNOWN		162	18	148	11	17	142	21	8	172	12	106	150	18	97
TC_1469	chr1:110745394-110752087	ENSG00000134248	KNOWN		418	78	438	86	82	382	71	47	386	94	332	442	56	337
TC_1470	chr1:110795272-110801497	ENSG00000143125	KNOWN		0	0	1	0	0	0	0	0	0	1	0	0	0	1
TC_1471	chr1:110861396-110862983	ENSG00000143105	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1472	chr1:110937728-110975619	ENSG00000177301	KNOWN		0	0	0	0	0	0	0	0	0	1	0	0	0	0
TC_1473	chr1:111016610-111019178	ENSG00000177272	KNOWN		0	0	0	1	0	1	0	0	0	0	0	1	0	0
TC_1474	chr1:111108555-111108651	ENSG00000199710	NOVEL		0	1	0	1	0	0	0	1	0	0	0	0	0	0
TC_1475	chr1:111217245-111244081	ENSG00000143119	KNOWN		16	29	14	32	33	9	20	25	21	30	16	18	19	13
TC_1476	chr1:111291336-111308089	ENSG00000121931	KNOWN		20	47	30	41	40	25	36	28	30	36	18	32	20	19
TC_1477	chr1:111385979-111386068	ENSG00000209152	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1478	chr1:111461478-111484344	ENSG00000156171	KNOWN		82	52	113	36	54	110	38	41	82	38	56	95	36	62
TC_1479	chr1:111483772-111529247	ENSG00000134255	KNOWN		88	84	107	101	83	96	85	76	102	84	70	100	78	83
TC_1480	chr1:111531326-111548498	ENSG00000162777	KNOWN		84	40	73	36	42	82	35	28	90	44	61	98	40	82
TC_1481	chr1:111571804-111587583	ENSG00000064886	KNOWN		2	1	0	1	0	1	0	0	3	0	0	1	0	1
TC_1482	chr1:111624669-111630187	ENSG00000203878	NOVEL		0	0	0	1	0	0	0	0	0	0	0	0	0	0
TC_1483	chr1:111635007-111664702	ENSG00000134216	KNOWN		0	0	1	0	0	0	0	0	0	0	0	0	0	0
TC_1484	chr1:111690771-111697156	ENSG00000173947	KNOWN		26	0	27	0	0	11	0	0	20	0	20	25	0	12
TC_1485	chr1:111705574-111705775	ENSG00000213336	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1486	chr1:111758461-111771922	ENSG00000085465	KNOWN		7	9	10	17	12	6	12	8	8	15	4	14	13	12
TC_1487	chr1:111784036-111793353	ENSG00000116455	KNOWN		82	63	89	63	64	86	59	54	77	65	86	86	53	74
TC_1488	chr1:111790943-111791051	ENSG00000199890	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1489	chr1:111793266-111806044	ENSG00000116459	KNOWN		247	61	254	75	63	230	59	42	308	54	252	282	60	232
TC_1490	chr1:111818014-111822654	ENSG00000143110	KNOWN		13	23	14	34	17	7	26	26	10	25	8	12	23	10
TC_1491	chr1:111827495-111908097	ENSG00000121933	KNOWN		1	5	1	3	5	1	3	0	1	0	0	1	5	2
TC_1492	chr1:111834462-111834568	ENSG00000200360	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1493	chr1:111886363-112057624	ENSG00000116473	KNOWN		116	68	146	89	80	126	64	56	138	74	104	136	50	98
TC_1494	chr1:111992434-111993692	ENSG00000215867	NOVEL		0	0	0	1	0	0	1	0	0	1	0	0	1	0
TC_1495	chr1:111994576-111994678	ENSG00000201028	NOVEL		0	0	0	0	0	1	0	0	0	0	0	0	0	0
TC_1496	chr1:112069893-112083545	ENSG00000197852	KNOWN		9	2	6	1	2	6	0	2	8	3	10	3	2	3
TC_1497	chr1:112099777-112111722	ENSG00000064703	KNOWN		31	19	37	8	13	33	12	11	42	23	25	44	5	26
TC_1498	chr1:112114807-112333300	ENSG00000171385	KNOWN		4	1	8	4	2	5	3	5	9	3	11	12	1	7
TC_1499	chr1:112539670-112539749	ENSG00000209265	NOVEL		0	0	0	0	0	0	0	0	0	0	0	1	1	0
TC_1500	chr1:112715149-112715251	ENSG00000209263	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1501	chr1:112740383-112803737	ENSG00000143079	KNOWN		68	8	66	7	13	59	12	4	74	5	54	67	3	65
TC_1502	chr1:112810686-112865428	ENSG00000134245	KNOWN		2	1	3	4	3	4	0	2	4	1	2	4	3	3
TC_1503	chr1:112867666-112963563	ENSG00000007341	KNOWN		18	16	19	10	12	31	14	11	22	5	18	18	11	16
TC_1504	chr1:112963306-113015764	ENSG00000116489	KNOWN		142	142	150	144	127	134	127	89	132	136	90	160	105	106
TC_1505	chr1:112978868-112978916	ENSG00000199502	NOVEL		1	0	0	0	0	1	0	0	0	0	0	0	0	0
TC_1506	chr1:112996733-112996831	ENSG00000209307	NOVEL		0	2	1	0	3	1	0	0	1	1	0	0	1	0
TC_1507	chr1:113018566-113044884	ENSG00000155363	KNOWN		88	83	104	77	86	100	94	91	132	107	102	109	93	83
TC_1508	chr1:113045272-113051548	ENSG00000155366	KNOWN		308	126	310	112	89	279	113	103	328	116	318	354	114	348
TC_1509	chr1:113054139-113059473	ENSG00000155367	KNOWN		3	0	8	0	1	8	0	1	5	0	6	5	0	0
TC_1510	chr1:113064712-113071377	ENSG00000184599	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1511	chr1:113092240-113092620	ENSG00000198789	NOVEL		0	1	2	1	0	0	2	1	0	2	0	3	1	2
TC_1512	chr1:113096414-113096723	ENSG00000212272	NOVEL		0	0	0	0	0	0	0	0	0	1	0	0	0	0
TC_1513	chr1:113164319-113194788	ENSG00000215866	KNOWN		0	0	0	0	0	0	0	0	0	1	0	0	1	0
TC_1514	chr1:113255997-113300498	ENSG00000155380	KNOWN		84	133	100	103	126	73	116	71	77	110	46	96	114	62
TC_1515	chr1:113417354-113468865	ENSG00000198799	KNOWN		42	14	39	11	17	35	22	8	52	17	44	31	6	36
TC_1516	chr1:113734894-114030068	ENSG00000081026	KNOWN		72	22	71	18	20	48	19	14	68	19	46	64	8	62
TC_1517	chr1:113794088-113794875	ENSG00000213300	NOVEL		16	12	11	10	14	13	11	11	20	13	19	23	7	13
TC_1518	chr1:114036377-114103621	ENSG00000116793	KNOWN		46	19	46	18	16	55	18	13	49	23	38	42	24	34
TC_1519	chr1:114105977-114156593	ENSG00000081019	KNOWN		61	49	66	59	59	86	62	41	84	55	58	70	42	57
TC_1520	chr1:114157963-114215857	ENSG00000134242	KNOWN		1	9	0	10	7	2	4	5	1	7	0	2	6	0
TC_1521	chr1:114203267-114321949	ENSG00000163349	KNOWN		196	132	188	109	120	190	118	91	192	132	151	186	120	146
TC_1522	chr1:114220962-114231692	ENSG00000188761	KNOWN		0	1	0	0	0	0	0	0	0	0	0	1	1	0
TC_1523	chr1:114238893-114249346	ENSG00000134262	KNOWN		45	32	52	31	26	48	32	23	58	39	45	48	32	35
TC_1524	chr1:114249561-114258215	ENSG00000118655	KNOWN		9	6	15	6	4	6	5	7	10	3	9	10	2	10
TC_1525	chr1:114323553-114326399	ENSG00000116774	KNOWN		49	52	55	51	47	50	46	53	69	40	56	78	41	33
TC_1526	chr1:114433437-114498064	ENSG00000134207	KNOWN		7	0	12	0	0	6	1	0	8	0	7	10	0	6
TC_1527	chr1:114736922-114855304	ENSG00000197323	KNOWN		217	206	226	207	192	208	184	143	209	191	158	226	148	182
TC_1528	chr1:114834869-114834975	ENSG00000201114	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1529	chr1:114911708-114925788	ENSG00000116752	KNOWN		63	45	81	23	39	69	46	27	71	66	45	63	41	50
TC_1530	chr1:114926992-115014255	ENSG00000175984	KNOWN		12	35	5	33	27	8	40	30	5	41	12	10	29	7
TC_1531	chr1:115017258-115039762	ENSG00000116748	KNOWN		0	0	0	0	0	0	0	0	0	2	0	0	0	0
TC_1532	chr1:115041771-115042068	ENSG00000209143	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_1533	chr1:115051108-115061038	ENSG00000213281	KNOWN		50	24	57	20	18	57	16	9	63	21	44	61	15	44
TC_1534	chr1:115061061-115102147	ENSG00000009307	KNOWN		1304	513	1350	536	530	1302	523	416	1324	556	1037	1356	447	985
TC_1535	chr1:115071864-115071969	ENSG00000201900	NOVEL		0	1	0	0	0	1	1	0	0	0	0	0	0	0
TC_1536	chr1:115113630-115124822	ENSG00000052723	KNOWN		58	49	74	36	43	53	40	36	67	52	54	71	39	51
TC_1537	chr1:115198978-115339511	ENSG00000198765	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	0	0
TC_1538	chr1:115373938-115378464	ENSG00000134200	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	0	0
TC_1539	chr1:115392155-115433638	ENSG00000134198	KNOWN		53	0	52	1	1	69	0	0	56	2	46	62	2	42
TC_1540	chr1:115630060-115682380	ENSG00000134259	KNOWN		8	7	7	5	6	8	5	1	12	4	11	9	7	6
TC_1541	chr1:115950615-115950870	ENSG00000209142	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
